B160519_V1_K1/frame280.jpg,868,724,901,767,yaya
B160519_V1_K1/frame284.jpg,886,713,924,755,yaya
B160519_V1_K1/frame284.jpg,856,756,898,799,yaya
B160519_V1_K1/frame288.jpg,880,738,921,779,yaya
B160519_V1_K1/frame288.jpg,851,784,899,825,yaya
B160519_V1_K1/frame292.jpg,878,764,910,804,yaya
B160519_V1_K1/frame292.jpg,852,814,878,849,yaya
B160519_V1_K1/frame296.jpg,872,789,901,836,yaya
B160519_V1_K1/frame296.jpg,846,843,872,876,yaya
B160519_V1_K1/frame300.jpg,867,817,902,864,yaya
B160519_V1_K1/frame300.jpg,836,874,872,909,yaya
B160519_V1_K1/frame304.jpg,858,851,899,889,yaya
B160519_V1_K1/frame304.jpg,823,906,872,942,yaya
B160519_V1_K1/frame308.jpg,850,879,891,918,yaya
B160519_V1_K1/frame308.jpg,816,934,869,970,yaya
B160519_V1_K1/frame312.jpg,843,910,888,948,yaya
B160519_V1_K1/frame312.jpg,813,966,858,996,yaya
B160519_V1_K1/frame316.jpg,837,939,887,977,yaya
B160519_V1_K1/frame316.jpg,806,994,838,1025,yaya
B160519_V1_K1/frame320.jpg,836,965,886,1003,yaya
B160519_V1_K1/frame320.jpg,795,1026,836,1059,yaya
B160519_V1_K1/frame324.jpg,831,995,873,1033,yaya
B160519_V1_K1/frame328.jpg,822,1029,858,1064,yaya
B160519_V1_K1/frame1160.jpg,1811,0,1903,57,arac
B160519_V1_K1/frame1164.jpg,1811,6,1903,63,arac
B160519_V1_K1/frame1168.jpg,1813,15,1905,73,arac
B160519_V1_K1/frame1172.jpg,1813,22,1905,79,arac
B160519_V1_K1/frame1176.jpg,1814,31,1908,88,arac
B160519_V1_K1/frame1180.jpg,1815,40,1910,97,arac
B160519_V1_K1/frame1184.jpg,1813,49,1908,106,arac
B160519_V1_K1/frame1188.jpg,1815,56,1910,113,arac
B160519_V1_K1/frame1192.jpg,1815,63,1911,121,arac
B160519_V1_K1/frame1196.jpg,1815,71,1910,129,arac
B160519_V1_K1/frame1200.jpg,1814,79,1910,136,arac
B160519_V1_K1/frame1204.jpg,1814,83,1910,140,arac
B160519_V1_K1/frame1208.jpg,1813,91,1909,149,arac
B160519_V1_K1/frame1212.jpg,1811,98,1907,154,arac
B160519_V1_K1/frame1216.jpg,1809,105,1906,164,arac
B160519_V1_K1/frame1220.jpg,1809,111,1906,170,arac
B160519_V1_K1/frame1224.jpg,1808,118,1905,177,arac
B160519_V1_K1/frame1228.jpg,1808,125,1905,184,arac
B160519_V1_K1/frame1232.jpg,1807,135,1904,191,arac
B160519_V1_K1/frame1236.jpg,1809,140,1906,197,arac
B160519_V1_K1/frame1240.jpg,1808,148,1905,205,arac
B160519_V1_K1/frame1244.jpg,1806,157,1903,213,arac
B160519_V1_K1/frame1244.jpg,1132,2,1214,60,arac
B160519_V1_K1/frame1248.jpg,1806,162,1903,219,arac
B160519_V1_K1/frame1248.jpg,1132,10,1215,68,arac
B160519_V1_K1/frame1252.jpg,1803,167,1899,227,arac
B160519_V1_K1/frame1252.jpg,1124,16,1207,73,arac
B160519_V1_K1/frame1256.jpg,1803,173,1899,230,arac
B160519_V1_K1/frame1256.jpg,1124,24,1207,82,arac
B160519_V1_K1/frame1260.jpg,1803,183,1900,240,arac
B160519_V1_K1/frame1260.jpg,1122,32,1204,90,arac
B160519_V1_K1/frame1260.jpg,1254,0,1403,82,arac
B160519_V1_K1/frame1264.jpg,1799,190,1896,247,arac
B160519_V1_K1/frame1264.jpg,1118,39,1201,97,arac
B160519_V1_K1/frame1264.jpg,1252,4,1404,90,arac
B160519_V1_K1/frame1268.jpg,1798,191,1895,248,arac
B160519_V1_K1/frame1268.jpg,1112,45,1194,103,arac
B160519_V1_K1/frame1268.jpg,1244,10,1396,95,arac
B160519_V1_K1/frame1272.jpg,1785,194,1881,252,arac
B160519_V1_K1/frame1272.jpg,1100,51,1183,109,arac
B160519_V1_K1/frame1272.jpg,1230,13,1382,98,arac
B160519_V1_K1/frame1276.jpg,1767,190,1864,248,arac
B160519_V1_K1/frame1276.jpg,1080,57,1162,115,arac
B160519_V1_K1/frame1276.jpg,1212,17,1365,102,arac
B160519_V1_K1/frame1280.jpg,1740,177,1834,234,arac
B160519_V1_K1/frame1280.jpg,1056,63,1138,121,arac
B160519_V1_K1/frame1280.jpg,1188,18,1341,104,arac
B160519_V1_K1/frame1284.jpg,1698,156,1787,214,arac
B160519_V1_K1/frame1284.jpg,1014,66,1097,123,arac
B160519_V1_K1/frame1284.jpg,1146,12,1298,100,arac
B160519_V1_K1/frame1288.jpg,1654,134,1739,196,arac
B160519_V1_K1/frame1288.jpg,972,65,1057,128,arac
B160519_V1_K1/frame1288.jpg,1103,4,1256,104,arac
B160519_V1_K1/frame1292.jpg,1612,116,1698,178,arac
B160519_V1_K1/frame1292.jpg,935,71,1021,134,arac
B160519_V1_K1/frame1292.jpg,1066,4,1218,105,arac
B160519_V1_K1/frame1296.jpg,1579,100,1660,162,arac
B160519_V1_K1/frame1296.jpg,899,77,985,140,arac
B160519_V1_K1/frame1296.jpg,1024,4,1176,105,arac
B160519_V1_K1/frame1300.jpg,1549,92,1630,153,arac
B160519_V1_K1/frame1300.jpg,871,85,957,148,arac
B160519_V1_K1/frame1300.jpg,1004,6,1148,117,arac
B160519_V1_K1/frame1304.jpg,1529,84,1610,146,arac
B160519_V1_K1/frame1304.jpg,847,97,933,160,arac
B160519_V1_K1/frame1304.jpg,980,10,1124,121,arac
B160519_V1_K1/frame1308.jpg,1506,83,1587,144,arac
B160519_V1_K1/frame1308.jpg,833,101,918,164,arac
B160519_V1_K1/frame1308.jpg,960,14,1105,125,arac
B160519_V1_K1/frame1312.jpg,1495,81,1576,145,arac
B160519_V1_K1/frame1312.jpg,819,114,905,177,arac
B160519_V1_K1/frame1312.jpg,948,20,1092,131,arac
B160519_V1_K1/frame1312.jpg,1852,162,1914,218,arac
B160519_V1_K1/frame1316.jpg,1488,82,1562,146,arac
B160519_V1_K1/frame1316.jpg,812,121,897,186,arac
B160519_V1_K1/frame1316.jpg,940,26,1084,141,arac
B160519_V1_K1/frame1316.jpg,1844,161,1904,220,arac
B160519_V1_K1/frame1320.jpg,1482,90,1557,154,arac
B160519_V1_K1/frame1320.jpg,809,130,895,196,arac
B160519_V1_K1/frame1320.jpg,935,32,1079,147,arac
B160519_V1_K1/frame1320.jpg,1841,165,1901,222,arac
B160519_V1_K1/frame1324.jpg,1482,94,1557,158,arac
B160519_V1_K1/frame1324.jpg,809,140,895,206,arac
B160519_V1_K1/frame1324.jpg,935,44,1079,159,arac
B160519_V1_K1/frame1324.jpg,1839,169,1899,226,arac
B160519_V1_K1/frame1324.jpg,941,4,1009,56,arac
B160519_V1_K1/frame1328.jpg,1490,102,1565,166,arac
B160519_V1_K1/frame1328.jpg,803,152,889,218,arac
B160519_V1_K1/frame1328.jpg,927,54,1071,169,arac
B160519_V1_K1/frame1328.jpg,1843,181,1903,238,arac
B160519_V1_K1/frame1328.jpg,945,11,1007,58,arac
B160519_V1_K1/frame1332.jpg,1490,110,1565,174,arac
B160519_V1_K1/frame1332.jpg,801,160,887,226,arac
B160519_V1_K1/frame1332.jpg,929,58,1073,173,arac
B160519_V1_K1/frame1332.jpg,1849,187,1909,244,arac
B160519_V1_K1/frame1332.jpg,945,11,1007,58,arac
B160519_V1_K1/frame1336.jpg,1490,114,1565,178,arac
B160519_V1_K1/frame1336.jpg,803,168,889,234,arac
B160519_V1_K1/frame1336.jpg,929,74,1073,189,arac
B160519_V1_K1/frame1336.jpg,1849,201,1909,258,arac
B160519_V1_K1/frame1336.jpg,945,25,1007,72,arac
B160519_V1_K1/frame1340.jpg,1490,126,1565,190,arac
B160519_V1_K1/frame1340.jpg,797,178,883,244,arac
B160519_V1_K1/frame1340.jpg,929,74,1073,189,arac
B160519_V1_K1/frame1340.jpg,1855,207,1915,264,arac
B160519_V1_K1/frame1340.jpg,945,25,1007,72,arac
B160519_V1_K1/frame1344.jpg,1494,134,1569,198,arac
B160519_V1_K1/frame1344.jpg,791,184,882,255,arac
B160519_V1_K1/frame1344.jpg,929,82,1080,202,arac
B160519_V1_K1/frame1344.jpg,1855,217,1915,274,arac
B160519_V1_K1/frame1344.jpg,941,39,1003,86,arac
B160519_V1_K1/frame1348.jpg,1493,139,1567,202,arac
B160519_V1_K1/frame1348.jpg,793,193,884,263,arac
B160519_V1_K1/frame1348.jpg,927,94,1079,213,arac
B160519_V1_K1/frame1348.jpg,942,44,1005,92,arac
B160519_V1_K1/frame1352.jpg,1496,146,1572,210,arac
B160519_V1_K1/frame1352.jpg,790,200,881,270,arac
B160519_V1_K1/frame1352.jpg,926,98,1077,218,arac
B160519_V1_K1/frame1352.jpg,942,53,1005,101,arac
B160519_V1_K1/frame1356.jpg,1498,152,1573,216,arac
B160519_V1_K1/frame1356.jpg,788,209,879,279,arac
B160519_V1_K1/frame1356.jpg,925,108,1076,228,arac
B160519_V1_K1/frame1356.jpg,941,61,1003,109,arac
B160519_V1_K1/frame1360.jpg,1498,159,1573,223,arac
B160519_V1_K1/frame1360.jpg,787,222,878,292,arac
B160519_V1_K1/frame1360.jpg,920,117,1072,236,arac
B160519_V1_K1/frame1360.jpg,934,66,996,114,arac
B160519_V1_K1/frame1364.jpg,1501,162,1576,226,arac
B160519_V1_K1/frame1364.jpg,784,230,875,300,arac
B160519_V1_K1/frame1364.jpg,919,125,1070,245,arac
B160519_V1_K1/frame1364.jpg,934,69,996,116,arac
B160519_V1_K1/frame1372.jpg,1501,177,1580,245,arac
B160519_V1_K1/frame1372.jpg,780,242,870,313,arac
B160519_V1_K1/frame1372.jpg,913,138,1071,264,arac
B160519_V1_K1/frame1372.jpg,932,81,995,132,arac
B160519_V1_K1/frame1376.jpg,1501,186,1580,254,arac
B160519_V1_K1/frame1376.jpg,773,250,868,326,arac
B160519_V1_K1/frame1376.jpg,910,142,1068,268,arac
B160519_V1_K1/frame1376.jpg,931,88,994,140,arac
B160519_V1_K1/frame1376.jpg,1274,0,1360,95,arac
B160519_V1_K1/frame1380.jpg,1501,193,1583,264,arac
B160519_V1_K1/frame1380.jpg,773,259,868,334,arac
B160519_V1_K1/frame1380.jpg,910,152,1068,278,arac
B160519_V1_K1/frame1380.jpg,931,94,994,145,arac
B160519_V1_K1/frame1380.jpg,1275,5,1361,102,arac
B160519_V1_K1/frame1384.jpg,1502,199,1588,272,arac
B160519_V1_K1/frame1384.jpg,771,266,865,341,arac
B160519_V1_K1/frame1384.jpg,910,162,1068,288,arac
B160519_V1_K1/frame1384.jpg,929,105,993,157,arac
B160519_V1_K1/frame1384.jpg,1275,10,1361,107,arac
B160519_V1_K1/frame1388.jpg,1508,207,1592,279,arac
B160519_V1_K1/frame1388.jpg,769,276,864,351,arac
B160519_V1_K1/frame1388.jpg,910,170,1068,295,arac
B160519_V1_K1/frame1388.jpg,934,108,997,160,arac
B160519_V1_K1/frame1388.jpg,1277,18,1362,115,arac
B160519_V1_K1/frame1392.jpg,1514,216,1596,286,arac
B160519_V1_K1/frame1392.jpg,766,284,861,360,arac
B160519_V1_K1/frame1392.jpg,909,175,1072,301,arac
B160519_V1_K1/frame1392.jpg,928,112,995,170,arac
B160519_V1_K1/frame1392.jpg,1277,22,1362,120,arac
B160519_V1_K1/frame1396.jpg,1515,224,1596,294,arac
B160519_V1_K1/frame1396.jpg,765,296,860,371,arac
B160519_V1_K1/frame1396.jpg,906,181,1069,306,arac
B160519_V1_K1/frame1396.jpg,927,118,993,175,arac
B160519_V1_K1/frame1396.jpg,1280,31,1365,128,arac
B160519_V1_K1/frame1400.jpg,1513,232,1596,303,arac
B160519_V1_K1/frame1400.jpg,763,304,858,380,arac
B160519_V1_K1/frame1400.jpg,906,194,1069,319,arac
B160519_V1_K1/frame1400.jpg,927,125,993,182,arac
B160519_V1_K1/frame1400.jpg,1280,35,1365,132,arac
B160519_V1_K1/frame1404.jpg,1518,237,1600,307,arac
B160519_V1_K1/frame1404.jpg,755,314,849,390,arac
B160519_V1_K1/frame1404.jpg,902,198,1065,324,arac
B160519_V1_K1/frame1404.jpg,919,137,986,194,arac
B160519_V1_K1/frame1404.jpg,1281,42,1367,140,arac
B160519_V1_K1/frame1408.jpg,1515,247,1598,317,arac
B160519_V1_K1/frame1408.jpg,755,319,849,399,arac
B160519_V1_K1/frame1408.jpg,899,207,1062,340,arac
B160519_V1_K1/frame1408.jpg,919,144,986,201,arac
B160519_V1_K1/frame1408.jpg,1278,48,1364,150,arac
B160519_V1_K1/frame1412.jpg,1511,248,1593,319,arac
B160519_V1_K1/frame1412.jpg,746,327,841,408,arac
B160519_V1_K1/frame1412.jpg,890,210,1059,343,arac
B160519_V1_K1/frame1412.jpg,909,148,976,205,arac
B160519_V1_K1/frame1412.jpg,1274,52,1360,154,arac
B160519_V1_K1/frame1416.jpg,1499,249,1586,324,arac
B160519_V1_K1/frame1416.jpg,731,340,835,420,arac
B160519_V1_K1/frame1416.jpg,880,221,1049,354,arac
B160519_V1_K1/frame1416.jpg,904,154,970,211,arac
B160519_V1_K1/frame1416.jpg,1258,55,1351,157,arac
B160519_V1_K1/frame1420.jpg,1487,245,1575,320,arac
B160519_V1_K1/frame1420.jpg,716,351,815,432,arac
B160519_V1_K1/frame1420.jpg,861,227,1031,360,arac
B160519_V1_K1/frame1420.jpg,884,162,950,220,arac
B160519_V1_K1/frame1420.jpg,1240,57,1333,159,arac
B160519_V1_K1/frame1424.jpg,1464,237,1552,317,arac
B160519_V1_K1/frame1424.jpg,699,364,798,445,arac
B160519_V1_K1/frame1424.jpg,847,234,1016,367,arac
B160519_V1_K1/frame1424.jpg,864,170,930,227,arac
B160519_V1_K1/frame1424.jpg,1218,55,1311,157,arac
B160519_V1_K1/frame1428.jpg,1443,232,1530,313,arac
B160519_V1_K1/frame1428.jpg,679,379,778,459,arac
B160519_V1_K1/frame1428.jpg,823,238,994,384,arac
B160519_V1_K1/frame1428.jpg,842,175,909,232,arac
B160519_V1_K1/frame1428.jpg,1194,55,1287,157,arac
B160519_V1_K1/frame1428.jpg,1830,295,1899,365,arac
B160519_V1_K1/frame1432.jpg,1420,222,1508,303,arac
B160519_V1_K1/frame1432.jpg,656,394,755,475,arac
B160519_V1_K1/frame1432.jpg,796,252,967,399,arac
B160519_V1_K1/frame1432.jpg,808,185,875,242,arac
B160519_V1_K1/frame1432.jpg,1165,54,1259,156,arac
B160519_V1_K1/frame1432.jpg,1795,285,1865,350,arac
B160519_V1_K1/frame1432.jpg,1850,271,1898,318,arac
B160519_V1_K1/frame1436.jpg,1387,211,1475,291,arac
B160519_V1_K1/frame1436.jpg,627,410,727,499,arac
B160519_V1_K1/frame1436.jpg,764,251,936,404,arac
B160519_V1_K1/frame1436.jpg,774,194,840,251,arac
B160519_V1_K1/frame1436.jpg,1128,50,1221,151,arac
B160519_V1_K1/frame1436.jpg,1758,258,1827,323,arac
B160519_V1_K1/frame1436.jpg,1807,244,1855,291,arac
B160519_V1_K1/frame1436.jpg,1860,275,1898,322,arac
B160519_V1_K1/frame1440.jpg,1336,200,1419,276,arac
B160519_V1_K1/frame1440.jpg,593,431,692,520,arac
B160519_V1_K1/frame1440.jpg,730,264,901,417,arac
B160519_V1_K1/frame1440.jpg,727,210,793,267,arac
B160519_V1_K1/frame1440.jpg,1077,42,1170,144,arac
B160519_V1_K1/frame1440.jpg,1705,222,1775,283,arac
B160519_V1_K1/frame1440.jpg,1750,207,1798,254,arac
B160519_V1_K1/frame1440.jpg,1802,234,1841,281,arac
B160519_V1_K1/frame1444.jpg,1302,182,1380,262,arac
B160519_V1_K1/frame1444.jpg,560,457,659,550,arac
B160519_V1_K1/frame1444.jpg,687,275,858,440,arac
B160519_V1_K1/frame1444.jpg,681,221,756,278,arac
B160519_V1_K1/frame1444.jpg,1022,42,1123,144,arac
B160519_V1_K1/frame1444.jpg,1650,190,1719,252,arac
B160519_V1_K1/frame1444.jpg,1701,179,1743,219,arac
B160519_V1_K1/frame1444.jpg,1745,200,1784,247,arac
B160519_V1_K1/frame1448.jpg,1264,174,1336,250,arac
B160519_V1_K1/frame1448.jpg,530,480,629,580,arac
B160519_V1_K1/frame1448.jpg,660,288,831,453,arac
B160519_V1_K1/frame1448.jpg,639,240,715,297,arac
B160519_V1_K1/frame1448.jpg,978,42,1079,144,arac
B160519_V1_K1/frame1448.jpg,1605,171,1675,233,arac
B160519_V1_K1/frame1448.jpg,1654,153,1696,193,arac
B160519_V1_K1/frame1448.jpg,1698,177,1737,224,arac
B160519_V1_K1/frame1452.jpg,1225,160,1297,236,arac
B160519_V1_K1/frame1452.jpg,501,505,601,606,arac
B160519_V1_K1/frame1452.jpg,630,300,801,478,arac
B160519_V1_K1/frame1452.jpg,607,258,682,315,arac
B160519_V1_K1/frame1452.jpg,935,42,1036,144,arac
B160519_V1_K1/frame1452.jpg,1567,146,1629,202,arac
B160519_V1_K1/frame1452.jpg,1611,132,1653,172,arac
B160519_V1_K1/frame1452.jpg,1657,150,1695,197,arac
B160519_V1_K1/frame1456.jpg,1183,157,1261,233,arac
B160519_V1_K1/frame1456.jpg,479,532,578,633,arac
B160519_V1_K1/frame1456.jpg,597,317,765,495,arac
B160519_V1_K1/frame1456.jpg,572,278,648,335,arac
B160519_V1_K1/frame1456.jpg,895,48,1005,146,arac
B160519_V1_K1/frame1456.jpg,1532,131,1595,188,arac
B160519_V1_K1/frame1456.jpg,1572,109,1614,149,arac
B160519_V1_K1/frame1456.jpg,1618,127,1657,174,arac
B160519_V1_K1/frame1456.jpg,1865,717,1914,791,arac
B160519_V1_K1/frame1460.jpg,1156,147,1224,230,arac
B160519_V1_K1/frame1460.jpg,459,558,558,665,arac
B160519_V1_K1/frame1460.jpg,570,334,738,523,arac
B160519_V1_K1/frame1460.jpg,539,298,619,355,arac
B160519_V1_K1/frame1460.jpg,854,55,969,153,arac
B160519_V1_K1/frame1460.jpg,1490,113,1552,169,arac
B160519_V1_K1/frame1460.jpg,1530,95,1566,135,arac
B160519_V1_K1/frame1460.jpg,1576,110,1609,151,arac
B160519_V1_K1/frame1460.jpg,1842,701,1894,775,arac
B160519_V1_K1/frame1464.jpg,1129,143,1197,229,arac
B160519_V1_K1/frame1464.jpg,439,579,538,701,arac
B160519_V1_K1/frame1464.jpg,552,352,720,541,arac
B160519_V1_K1/frame1464.jpg,509,320,589,377,arac
B160519_V1_K1/frame1464.jpg,822,59,937,157,arac
B160519_V1_K1/frame1464.jpg,1454,95,1516,151,arac
B160519_V1_K1/frame1464.jpg,1492,77,1528,117,arac
B160519_V1_K1/frame1464.jpg,1540,92,1573,133,arac
B160519_V1_K1/frame1464.jpg,1816,687,1868,761,arac
B160519_V1_K1/frame1464.jpg,1859,16,1891,64,arac
B160519_V1_K1/frame1464.jpg,1845,94,1913,212,arac
B160519_V1_K1/frame1468.jpg,1099,143,1164,223,arac
B160519_V1_K1/frame1468.jpg,419,607,518,729,arac
B160519_V1_K1/frame1468.jpg,530,374,698,563,arac
B160519_V1_K1/frame1468.jpg,477,340,557,397,arac
B160519_V1_K1/frame1468.jpg,782,63,901,165,arac
B160519_V1_K1/frame1468.jpg,1422,89,1484,145,arac
B160519_V1_K1/frame1468.jpg,1460,65,1496,105,arac
B160519_V1_K1/frame1468.jpg,1506,78,1539,119,arac
B160519_V1_K1/frame1468.jpg,1796,667,1848,741,arac
B160519_V1_K1/frame1468.jpg,1811,4,1843,52,arac
B160519_V1_K1/frame1468.jpg,1805,76,1875,191,arac
B160519_V1_K1/frame1472.jpg,1075,137,1134,223,arac
B160519_V1_K1/frame1472.jpg,407,641,506,763,arac
B160519_V1_K1/frame1472.jpg,506,386,674,586,arac
B160519_V1_K1/frame1472.jpg,453,362,533,419,arac
B160519_V1_K1/frame1472.jpg,756,67,875,169,arac
B160519_V1_K1/frame1472.jpg,1394,73,1456,129,arac
B160519_V1_K1/frame1472.jpg,1424,56,1461,96,arac
B160519_V1_K1/frame1472.jpg,1470,67,1504,108,arac
B160519_V1_K1/frame1472.jpg,1782,653,1834,727,arac
B160519_V1_K1/frame1472.jpg,1767,69,1837,183,arac
B160519_V1_K1/frame1476.jpg,1052,139,1115,225,arac
B160519_V1_K1/frame1476.jpg,393,667,492,789,arac
B160519_V1_K1/frame1476.jpg,494,408,662,608,arac
B160519_V1_K1/frame1476.jpg,433,384,513,441,arac
B160519_V1_K1/frame1476.jpg,734,87,853,189,arac
B160519_V1_K1/frame1476.jpg,1366,72,1428,121,arac
B160519_V1_K1/frame1476.jpg,1398,47,1435,87,arac
B160519_V1_K1/frame1476.jpg,1445,58,1479,99,arac
B160519_V1_K1/frame1476.jpg,1772,655,1824,729,arac
B160519_V1_K1/frame1476.jpg,1739,59,1809,173,arac
B160519_V1_K1/frame1480.jpg,1052,139,1101,225,arac
B160519_V1_K1/frame1480.jpg,393,683,492,805,arac
B160519_V1_K1/frame1480.jpg,480,416,648,616,arac
B160519_V1_K1/frame1480.jpg,423,394,503,451,arac
B160519_V1_K1/frame1480.jpg,714,89,833,191,arac
B160519_V1_K1/frame1480.jpg,1347,67,1409,117,arac
B160519_V1_K1/frame1480.jpg,1385,44,1421,84,arac
B160519_V1_K1/frame1480.jpg,1430,55,1463,96,arac
B160519_V1_K1/frame1480.jpg,1772,655,1824,729,arac
B160519_V1_K1/frame1480.jpg,1723,59,1793,173,arac
B160519_V1_K1/frame1484.jpg,1035,142,1100,229,arac
B160519_V1_K1/frame1484.jpg,386,708,485,830,arac
B160519_V1_K1/frame1484.jpg,471,446,639,646,arac
B160519_V1_K1/frame1484.jpg,413,409,492,467,arac
B160519_V1_K1/frame1484.jpg,704,95,823,197,arac
B160519_V1_K1/frame1484.jpg,1347,67,1409,117,arac
B160519_V1_K1/frame1484.jpg,1374,43,1411,83,arac
B160519_V1_K1/frame1484.jpg,1419,53,1453,94,arac
B160519_V1_K1/frame1484.jpg,1770,665,1822,739,arac
B160519_V1_K1/frame1484.jpg,1707,62,1777,176,arac
B160519_V1_K1/frame1488.jpg,1035,149,1092,235,arac
B160519_V1_K1/frame1488.jpg,383,724,482,845,arac
B160519_V1_K1/frame1488.jpg,467,453,635,653,arac
B160519_V1_K1/frame1488.jpg,405,426,488,483,arac
B160519_V1_K1/frame1488.jpg,707,95,826,197,arac
B160519_V1_K1/frame1488.jpg,1339,69,1401,119,arac
B160519_V1_K1/frame1488.jpg,1370,41,1406,81,arac
B160519_V1_K1/frame1488.jpg,1419,53,1453,94,arac
B160519_V1_K1/frame1488.jpg,1776,677,1828,751,arac
B160519_V1_K1/frame1488.jpg,1707,70,1777,184,arac
B160519_V1_K1/frame1492.jpg,1034,157,1094,244,arac
